200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 80 81 89
1 96 85 39
2 44 91 69
3 92 38 81
4 95 51 61
5 70 36 99
6 72 39 66
7 46 74 99
8 54 58 100
9 73 45 78
10 93 48 80
11 47 87 85
12 90 21 89
13 35 36 22
14 84 22 71
15 97 28 78
16 74 42 68
17 32 83 77
18 79 29 74
19 27 92 97
20 66 48 98
21 44 16 36
22 79 27 87
23 67 42 74
24 79 15 73
25 42 90 92
26 66 13 77
27 23 38 7
28 83 41 87
29 68 33 87
30 17 11 1
31 71 9 71
32 55 57 73
33 88 70 20
34 86 95 38
35 84 4 92
36 73 77 32
37 87 9 91
38 76 28 94
39 88 90 24
40 97 74 88
41 73 71 35
42 58 69 79
43 89 13 76
44 85 10 75
45 79 31 67
46 88 28 71
47 9 42 31
48 94 7 88
49 19 45 27
50 93 49 94
51 19 66 72
52 99 33 78
53 85 23 78
54 87 6 96
55 99 34 90
56 95 10 78
57 66 13 99
58 95 26 67
59 87 23 88
60 76 3 97
61 97 15 86
62 84 61 99
63 75 12 92
64 34 50 7
65 68 32 90
66 83 93 45
67 28 72 70
68 78 43 70
69 73 78 96
70 74 17 97
71 69 22 70
72 83 5 95
73 22 81 97
74 98 5 81
75 94 35 70
76 53 82 58
77 69 11 66
78 48 16 28
79 84 14 70
80 99 33 76
81 95 22 92
82 80 47 91
83 83 6 100
84 86 42 91
85 72 34 81
86 33 79 81
87 28 15 45
88 97 91 9
89 73 26 88
90 70 49 79
91 82 66 24
92 14 96 100
93 50 88 83
94 79 48 90
95 29 78 66
96 16 99 76
97 84 6 73
98 67 46 78
99 5 24 33
100 89 29 71
101 66 90 13
102 75 39 89
103 80 22 69
104 97 2 83
105 97 32 68
106 87 9 100
107 80 8 88
108 77 36 70
109 74 33 97
110 52 99 53
111 61 60 62
112 76 40 70
113 51 90 88
114 90 45 84
115 81 25 91
116 19 29 10
117 96 2 97
118 75 46 100
119 12 81 90
120 81 50 93
121 79 48 74
122 12 72 91
123 81 20 78
124 72 47 92
125 1 72 87
126 86 24 88
127 97 7 92
128 20 72 85
129 69 35 99
130 89 18 88
131 92 100 42
132 95 2 69
133 8 50 3
134 8 18 50
135 72 48 87
136 53 51 72
137 61 66 72
138 29 19 49
139 80 47 73
140 84 84 40
141 84 13 70
142 39 88 99
143 85 27 93
144 4 17 27
145 82 46 89
146 34 84 82
147 93 27 67
148 43 25 17
149 93 16 81
150 74 71 32
151 73 93 78
152 88 38 66
153 90 70 68
154 79 40 93
155 77 9 82
156 70 34 84
157 84 29 73
158 20 66 95
159 68 15 88
160 67 33 77
161 89 11 88
162 91 36 95
163 77 25 95
164 98 29 66
165 93 48 92
166 43 41 49
167 68 10 66
168 22 76 95
169 21 67 78
170 77 66 74
171 91 78 71
172 95 85 42
173 95 12 95
174 69 36 70
175 67 74 16
176 94 39 78
177 81 95 31
178 83 44 77
179 30 21 3
180 84 7 72
181 46 86 80
182 85 42 85
183 36 15 20
184 68 79 52
185 64 91 60
186 50 84 92
187 72 8 86
188 82 10 73
189 96 11 93
190 32 2 12
191 21 88 71
192 72 46 90
193 64 53 76
194 91 5 97
195 88 16 88
196 95 96 48
197 97 12 91
198 78 36 97
199 99 16 99
