150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 32 45 49
1 77 71 95
2 92 67 61
3 72 78 68
4 62 36 80
5 14 14 61
6 55 49 24
7 34 80 34
8 93 34 57
9 49 29 34
10 89 71 62
11 33 81 5
12 14 33 27
13 8 50 32
14 4 6 97
15 79 11 55
16 17 80 93
17 89 3 19
18 4 10 98
19 37 44 35
20 86 100 52
21 43 80 51
22 18 54 49
23 2 46 8
24 9 40 89
25 42 13 33
26 47 54 16
27 23 2 24
28 83 28 78
29 10 88 89
30 27 70 22
31 43 30 39
32 92 47 85
33 64 3 90
34 9 5 34
35 94 65 12
36 89 55 100
37 81 70 81
38 15 31 37
39 3 95 50
40 73 95 7
41 9 20 4
42 91 80 16
43 37 69 80
44 21 20 47
45 16 97 99
46 86 88 6
47 16 58 90
48 27 4 28
49 60 4 73
50 57 21 95
51 25 72 12
52 49 31 59
53 58 94 10
54 34 65 63
55 52 70 37
56 2 32 70
57 63 80 57
58 53 38 7
59 11 88 97
60 49 29 81
61 28 1 96
62 60 55 29
63 47 38 73
64 66 76 29
65 11 5 43
66 41 31 86
67 83 45 92
68 75 13 89
69 44 54 90
70 47 58 44
71 41 23 39
72 7 21 6
73 99 39 56
74 88 61 98
75 96 6 50
76 42 77 83
77 76 64 62
78 2 40 10
79 53 41 10
80 32 24 93
81 77 32 37
82 47 38 54
83 46 19 79
84 36 75 32
85 77 55 30
86 92 51 22
87 57 38 2
88 71 39 73
89 29 89 8
90 51 94 86
91 83 75 80
92 90 94 5
93 48 72 69
94 89 59 56
95 64 64 66
96 98 23 67
97 33 3 28
98 12 98 45
99 79 15 93
100 50 67 77
101 97 22 6
102 73 26 70
103 15 77 75
104 63 40 68
105 100 38 22
106 22 12 86
107 85 83 4
108 31 53 78
109 92 26 87
110 39 84 43
111 86 84 95
112 46 45 54
113 64 11 37
114 66 93 33
115 97 54 89
116 67 54 31
117 67 55 18
118 18 13 79
119 65 4 51
120 20 70 13
121 20 17 36
122 1 40 45
123 8 26 84
124 11 16 2
125 59 40 38
126 86 6 3
127 31 55 34
128 1 12 37
129 43 74 27
130 50 80 36
131 31 90 15
132 75 73 62
133 11 63 99
134 85 44 67
135 87 51 93
136 47 17 61
137 19 69 70
138 6 74 92
139 57 6 98
140 57 80 40
141 12 11 28
142 1 28 26
143 66 12 21
144 13 70 40
145 100 50 22
146 79 50 30
147 28 29 93
148 30 34 84
149 43 24 63
