50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 46 39 75
1 27 21 61
2 94 81 35
3 86 60 34
4 8 62 26
5 76 4 35
6 37 3 50
7 76 22 52
8 35 80 23
9 67 75 96
10 27 97 8
11 47 59 87
12 100 79 1
13 18 64 70
14 46 24 91
15 97 65 29
16 11 70 55
17 23 5 73
18 58 32 24
19 35 42 33
20 32 74 46
21 45 78 97
22 40 40 7
23 60 32 86
24 99 10 75
25 36 51 95
26 25 24 50
27 65 84 62
28 53 18 8
29 88 42 27
30 93 100 32
31 13 88 77
32 74 1 43
33 26 13 96
34 95 75 80
35 76 83 98
36 35 37 10
37 71 52 59
38 17 29 19
39 97 61 24
40 99 69 37
41 39 38 54
42 77 38 94
43 55 71 46
44 71 38 69
45 70 35 73
46 92 26 4
47 82 68 32
48 1 6 66
49 62 2 91
