100 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 9 1 9
1 10 5 3
2 10 1 7
3 7 1 6
4 10 9 3
5 5 4 4
6 7 6 9
7 4 2 6
8 5 4 7
9 3 10 6
10 8 5 4
11 9 1 5
12 6 10 9
13 7 2 5
14 1 10 1
15 7 10 3
16 2 8 5
17 2 1 7
18 1 5 7
19 5 6 8
20 1 10 9
21 5 7 3
22 4 4 7
23 5 2 4
24 3 6 6
25 8 3 2
26 8 9 6
27 7 7 1
28 9 3 1
29 8 2 4
30 8 2 3
31 6 9 8
32 4 2 5
33 9 10 6
34 9 4 10
35 8 9 6
36 8 5 1
37 5 8 10
38 4 5 5
39 5 5 2
40 8 3 6
41 3 3 3
42 8 5 5
43 10 5 8
44 2 6 2
45 9 3 8
46 5 9 1
47 8 3 10
48 1 10 2
49 3 5 2
50 2 3 6
51 3 6 2
52 4 3 4
53 9 1 10
54 9 9 6
55 9 9 9
56 5 8 1
57 4 5 9
58 9 2 5
59 5 10 4
60 2 7 8
61 7 10 3
62 9 2 3
63 9 10 4
64 10 6 4
65 7 7 10
66 7 10 6
67 8 3 1
68 1 4 7
69 1 4 6
70 5 6 8
71 7 10 4
72 2 1 8
73 6 10 5
74 2 5 10
75 7 10 5
76 2 1 10
77 6 8 10
78 4 10 4
79 5 4 2
80 7 7 2
81 8 5 9
82 10 10 4
83 9 2 8
84 1 4 7
85 3 4 5
86 8 8 1
87 2 4 2
88 6 5 1
89 8 10 9
90 1 1 10
91 6 8 5
92 1 2 9
93 3 6 5
94 4 10 6
95 9 10 9
96 6 9 3
97 4 9 10
98 8 8 2
99 4 1 6
