200 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 4 8 4
1 5 10 6
2 1 8 8
3 6 6 9
4 1 2 10
5 10 5 3
6 8 5 6
7 5 7 9
8 2 5 6
9 4 7 7
10 9 8 9
11 2 6 10
12 3 5 4
13 2 5 8
14 6 5 4
15 6 7 2
16 1 9 10
17 9 10 4
18 6 10 6
19 8 5 3
20 8 9 2
21 4 4 10
22 9 7 4
23 8 1 3
24 8 1 9
25 3 4 5
26 5 4 1
27 6 2 4
28 2 6 10
29 1 1 1
30 3 3 4
31 7 6 1
32 3 1 2
33 10 5 5
34 6 9 1
35 7 4 1
36 9 4 8
37 10 3 5
38 3 6 6
39 4 6 5
40 9 6 5
41 8 8 10
42 5 8 2
43 5 6 1
44 5 7 3
45 6 2 9
46 10 6 6
47 7 6 7
48 8 9 7
49 2 8 1
50 7 2 9
51 8 1 5
52 7 8 3
53 4 2 9
54 2 2 7
55 8 8 6
56 10 5 6
57 9 8 4
58 8 9 6
59 10 3 7
60 7 8 7
61 8 5 8
62 8 5 8
63 8 3 7
64 7 3 5
65 2 8 7
66 10 5 9
67 1 4 6
68 2 9 8
69 4 1 5
70 6 1 9
71 6 3 3
72 5 10 9
73 5 5 6
74 5 2 3
75 8 1 4
76 7 8 5
77 1 3 1
78 3 1 3
79 8 3 9
80 2 2 5
81 5 6 2
82 3 9 5
83 10 5 3
84 2 1 10
85 2 9 10
86 7 1 6
87 1 5 7
88 7 8 10
89 1 7 6
90 2 10 9
91 9 7 10
92 2 3 2
93 8 9 4
94 3 9 1
95 8 5 4
96 7 10 10
97 1 8 7
98 7 3 7
99 1 4 3
100 3 1 5
101 9 4 6
102 4 2 10
103 1 6 10
104 4 6 1
105 5 6 4
106 5 9 7
107 5 7 4
108 6 2 2
109 5 1 3
110 4 9 3
111 1 4 10
112 6 8 1
113 3 1 7
114 2 10 3
115 10 4 4
116 3 3 5
117 4 10 5
118 1 8 4
119 10 4 3
120 3 5 3
121 6 10 3
122 10 3 1
123 3 3 2
124 6 7 1
125 8 8 4
126 7 5 4
127 9 3 6
128 6 6 10
129 8 3 2
130 2 8 4
131 1 8 2
132 1 7 9
133 4 5 2
134 9 8 1
135 4 1 8
136 3 8 9
137 3 4 7
138 10 10 3
139 6 3 5
140 4 9 10
141 1 9 5
142 9 5 8
143 6 3 5
144 6 7 4
145 3 1 4
146 6 3 4
147 6 9 9
148 3 10 2
149 3 6 9
150 2 8 1
151 2 1 6
152 9 3 5
153 3 7 2
154 4 5 5
155 10 2 4
156 3 8 4
157 5 5 9
158 9 5 7
159 4 9 7
160 7 5 3
161 7 5 8
162 1 8 8
163 10 9 4
164 2 4 10
165 1 6 1
166 6 6 3
167 6 1 6
168 9 2 6
169 3 7 1
170 9 3 4
171 6 8 8
172 7 3 9
173 1 5 5
174 7 6 1
175 10 7 4
176 7 1 8
177 5 10 8
178 2 1 5
179 5 7 3
180 10 10 3
181 3 2 6
182 9 3 9
183 6 10 5
184 5 8 2
185 1 5 9
186 8 1 1
187 10 4 1
188 3 3 3
189 7 2 9
190 1 2 3
191 10 7 5
192 9 9 1
193 4 2 9
194 2 1 8
195 4 6 1
196 7 6 7
197 9 4 7
198 8 5 2
199 5 4 3
