100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 41 39 40
1 23 50 41
2 47 21 46
3 9 43 25
4 76 94 95
5 24 42 6
6 34 17 13
7 26 8 25
8 91 77 88
9 40 39 27
10 95 41 95
11 37 100 68
12 83 5 72
13 27 86 90
14 45 26 18
15 40 79 75
16 33 4 14
17 45 12 4
18 71 71 8
19 77 98 19
20 47 7 41
21 13 31 38
22 74 38 97
23 86 69 18
24 50 79 85
25 36 29 44
26 48 29 16
27 35 21 25
28 10 34 35
29 45 35 12
30 33 26 33
31 78 93 15
32 40 5 48
33 86 32 89
34 83 80 19
35 18 68 100
36 10 77 78
37 12 2 13
38 23 26 22
39 53 52 87
40 10 79 69
41 39 9 49
42 28 41 44
43 29 29 22
44 25 10 34
45 97 8 77
46 43 39 42
47 89 100 14
48 46 44 7
49 30 17 50
50 48 13 31
51 14 92 96
52 54 72 61
53 27 40 4
54 76 18 81
55 15 2 35
56 37 40 45
57 81 40 76
58 20 34 40
59 99 97 74
60 7 32 18
61 19 50 30
62 77 100 99
63 34 82 83
64 93 65 70
65 12 94 92
66 25 41 38
67 49 31 21
68 26 48 15
69 2 69 93
70 25 44 40
71 29 20 29
72 19 13 24
73 30 28 18
74 99 1 86
75 34 50 30
76 71 97 45
77 16 43 25
78 27 8 2
79 13 93 77
80 4 36 13
81 31 19 2
82 4 5 40
83 52 85 63
84 94 69 20
85 24 23 29
86 33 1 33
87 92 61 76
88 28 10 41
89 29 89 69
90 44 22 23
91 8 11 20
92 99 90 100
93 24 84 72
94 27 16 18
95 18 8 45
96 43 47 7
97 78 81 86
98 10 89 97
99 10 32 49
