200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 75 89 75
1 86 89 35
2 22 95 67
3 1 45 60
4 16 77 51
5 83 48 50
6 69 70 19
7 14 18 90
8 31 50 11
9 73 44 10
10 16 67 88
11 21 95 9
12 16 26 69
13 21 76 33
14 59 74 83
15 71 94 19
16 12 56 15
17 50 37 3
18 27 23 13
19 37 14 56
20 21 28 99
21 43 19 23
22 40 46 11
23 95 20 8
24 11 8 12
25 90 3 90
26 66 71 14
27 67 85 45
28 53 81 53
29 70 98 94
30 26 94 97
31 96 93 16
32 6 8 59
33 5 10 50
34 3 42 24
35 18 83 80
36 96 59 23
37 33 64 90
38 50 15 31
39 35 1 86
40 64 15 58
41 41 27 93
42 66 73 79
43 46 99 20
44 28 96 2
45 65 11 20
46 9 77 89
47 80 49 66
48 21 28 90
49 69 67 58
50 24 73 82
51 77 54 32
52 16 79 74
53 51 1 90
54 77 81 14
55 73 29 25
56 13 40 33
57 16 23 25
58 7 66 37
59 23 74 74
60 92 89 84
61 85 44 49
62 51 100 31
63 31 100 26
64 44 68 80
65 23 99 68
66 83 68 72
67 76 95 69
68 89 10 75
69 61 52 30
70 17 10 70
71 61 22 48
72 30 49 60
73 88 22 17
74 26 33 84
75 17 96 59
76 4 49 66
77 28 22 42
78 44 100 64
79 93 40 94
80 91 53 60
81 6 99 13
82 70 2 4
83 87 26 92
84 27 64 31
85 13 2 63
86 78 64 9
87 66 88 26
88 82 75 63
89 6 64 97
90 1 95 20
91 84 46 53
92 21 90 47
93 97 94 69
94 48 64 78
95 49 6 63
96 44 79 65
97 86 73 100
98 66 62 92
99 4 37 74
100 52 100 60
101 58 93 43
102 35 59 77
103 12 39 87
104 57 65 38
105 80 81 43
106 84 56 16
107 6 70 49
108 61 13 25
109 8 8 96
110 57 32 34
111 6 67 35
112 73 13 76
113 48 54 90
114 45 33 76
115 81 45 29
116 98 22 22
117 7 21 78
118 8 41 29
119 85 71 56
120 66 86 64
121 17 11 88
122 75 36 68
123 36 40 69
124 13 52 32
125 55 47 87
126 92 58 33
127 32 2 15
128 39 69 87
129 11 4 31
130 49 57 27
131 48 13 71
132 22 2 40
133 67 14 7
134 28 57 90
135 15 42 5
136 38 13 56
137 44 71 22
138 1 11 82
139 61 100 14
140 39 48 3
141 24 38 64
142 40 76 17
143 23 62 6
144 23 10 99
145 28 44 31
146 57 58 97
147 85 56 22
148 52 87 19
149 44 11 4
150 11 87 2
151 47 8 17
152 6 4 50
153 56 8 63
154 45 46 20
155 81 93 7
156 60 11 87
157 12 76 86
158 68 40 64
159 65 20 30
160 24 68 22
161 44 40 85
162 86 47 65
163 63 54 5
164 85 7 97
165 90 83 44
166 59 37 18
167 27 30 37
168 12 15 17
169 18 14 60
170 92 4 51
171 91 63 3
172 82 2 28
173 68 42 92
174 28 69 30
175 19 86 9
176 46 68 49
177 18 37 5
178 31 58 12
179 70 34 76
180 67 57 10
181 16 67 39
182 6 68 12
183 13 33 70
184 6 89 17
185 16 60 26
186 35 86 92
187 15 33 98
188 42 34 62
189 46 51 2
190 88 43 22
191 15 28 32
192 24 54 26
193 97 85 90
194 35 30 31
195 1 69 64
196 14 33 94
197 6 61 50
198 85 86 29
199 68 91 50
