100 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 21 32 22
1 14 31 28
2 4 16 21
3 12 30 11
4 1 12 34
5 2 30 17
6 31 3 25
7 14 1 29
8 27 34 27
9 17 5 12
10 22 34 29
11 3 14 29
12 23 21 7
13 33 16 19
14 16 3 33
15 20 2 31
16 10 12 11
17 12 23 9
18 1 12 10
19 35 25 17
20 5 21 8
21 8 17 5
22 13 21 26
23 19 23 19
24 20 24 9
25 7 35 22
26 34 24 19
27 3 24 4
28 8 27 1
29 33 32 29
30 34 10 29
31 28 13 27
32 3 32 26
33 8 30 29
34 6 8 8
35 34 7 15
36 11 12 27
37 22 5 19
38 19 34 20
39 24 20 12
40 9 22 4
41 30 4 8
42 4 2 10
43 33 6 23
44 18 3 28
45 27 35 2
46 20 13 27
47 15 10 25
48 5 15 6
49 20 22 21
50 10 2 9
51 4 4 24
52 5 9 10
53 33 32 11
54 10 19 27
55 15 7 30
56 1 1 11
57 26 35 14
58 24 10 9
59 16 20 5
60 7 17 17
61 6 30 23
62 7 20 3
63 7 28 24
64 4 12 4
65 15 32 9
66 16 7 3
67 10 24 3
68 33 32 35
69 26 12 15
70 35 18 28
71 4 2 3
72 1 5 10
73 14 33 23
74 28 1 13
75 6 20 9
76 14 5 26
77 14 1 24
78 26 12 18
79 29 18 17
80 27 15 12
81 2 27 30
82 33 2 9
83 1 2 7
84 29 17 9
85 18 34 13
86 25 20 10
87 25 12 10
88 7 19 12
89 25 7 34
90 6 34 4
91 30 4 13
92 28 23 12
93 26 6 26
94 8 34 33
95 31 4 12
96 17 25 4
97 8 17 1
98 24 31 6
99 16 14 22
