200 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 5 9 5
1 6 9 5
2 2 5 7
3 1 5 10
4 6 7 1
5 3 8 10
6 9 10 9
7 4 8 10
8 1 10 1
9 3 4 10
10 6 7 8
11 1 5 9
12 6 6 9
13 1 6 3
14 9 4 3
15 1 4 9
16 2 6 5
17 10 7 3
18 7 3 3
19 7 4 6
20 1 8 9
21 3 9 3
22 10 6 1
23 5 10 8
24 1 8 2
25 10 3 10
26 6 1 4
27 7 5 5
28 3 1 3
29 10 8 4
30 6 4 7
31 6 3 6
32 6 8 9
33 5 10 10
34 3 2 4
35 8 3 10
36 6 9 3
37 3 4 10
38 10 5 1
39 5 1 6
40 4 5 8
41 1 7 3
42 6 3 9
43 6 9 10
44 8 6 2
45 5 1 10
46 9 7 9
47 10 9 6
48 1 8 10
49 9 7 8
50 4 3 2
51 7 4 2
52 6 9 4
53 1 1 10
54 7 1 4
55 3 9 5
56 3 10 3
57 6 3 5
58 7 6 7
59 3 4 4
60 2 9 4
61 5 4 9
62 1 10 1
63 1 10 6
64 4 8 10
65 3 9 8
66 3 8 2
67 6 5 9
68 9 10 5
69 1 2 10
70 7 10 10
71 1 2 8
72 10 9 10
73 8 2 7
74 6 3 4
75 7 6 9
76 4 9 6
77 8 2 2
78 4 10 4
79 3 10 4
80 1 3 10
81 6 9 3
82 10 2 4
83 7 6 2
84 7 4 1
85 3 2 3
86 8 4 9
87 6 8 6
88 2 5 3
89 6 4 7
90 1 5 10
91 4 6 3
92 1 10 7
93 7 4 9
94 8 4 8
95 9 6 3
96 4 9 5
97 6 3 10
98 6 2 2
99 4 7 4
100 2 10 10
101 8 3 3
102 5 9 7
103 2 9 7
104 7 5 8
105 10 1 3
106 4 6 6
107 6 10 9
108 1 3 5
109 8 8 6
110 7 2 4
111 6 7 5
112 3 3 6
113 8 4 10
114 5 3 6
115 1 5 9
116 8 2 2
117 7 1 8
118 8 1 9
119 5 1 6
120 6 6 4
121 7 1 8
122 5 6 8
123 6 10 9
124 3 2 2
125 5 7 7
126 2 8 3
127 2 2 5
128 9 9 7
129 1 4 1
130 9 7 7
131 8 3 1
132 2 2 10
133 7 4 7
134 8 7 10
135 5 2 5
136 8 3 6
137 4 1 2
138 1 1 2
139 1 10 4
140 9 8 3
141 4 8 4
142 10 6 7
143 3 2 6
144 3 10 9
145 8 4 1
146 7 8 7
147 5 6 2
148 2 7 9
149 4 1 4
150 1 7 2
151 7 8 7
152 6 4 10
153 6 8 3
154 5 6 10
155 1 3 7
156 10 1 7
157 2 6 6
158 8 10 4
159 5 10 10
160 4 8 2
161 4 10 5
162 6 7 5
163 3 4 5
164 5 7 7
165 10 3 4
166 9 7 8
167 7 10 7
168 2 5 7
169 8 4 10
170 2 4 1
171 1 3 3
172 2 2 8
173 8 2 2
174 8 9 10
175 9 6 9
176 6 8 9
177 8 7 5
178 1 8 2
179 10 4 6
180 7 7 10
181 6 7 9
182 6 8 2
183 3 3 10
184 6 9 7
185 6 10 6
186 5 6 2
187 5 3 8
188 2 4 2
189 6 1 2
190 8 3 2
191 5 8 2
192 4 4 6
193 7 5 10
194 5 10 1
195 1 9 4
196 4 3 4
197 6 1 10
198 5 6 9
199 8 1 10
