100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 39 19 25
1 19 6 33
2 38 72 90
3 46 30 30
4 78 9 85
5 20 10 20
6 88 100 21
7 14 31 19
8 13 17 39
9 47 15 14
10 66 71 67
11 13 21 39
12 22 91 76
13 9 50 46
14 82 34 73
15 94 6 70
16 77 85 99
17 34 12 38
18 42 43 2
19 39 74 100
20 1 22 14
21 28 74 74
22 69 71 85
23 98 95 56
24 15 1 4
25 73 98 49
26 36 9 28
27 49 36 49
28 23 25 19
29 91 77 36
30 35 27 43
31 24 21 18
32 7 43 32
33 48 5 2
34 19 26 30
35 77 46 71
36 40 79 76
37 41 37 29
38 97 78 44
39 75 90 32
40 88 92 98
41 16 16 7
42 30 22 39
43 88 35 84
44 47 44 43
45 37 5 16
46 42 16 23
47 7 10 19
48 65 77 92
49 31 69 89
50 7 15 24
51 73 73 2
52 88 86 73
53 11 41 7
54 9 84 72
55 44 12 27
56 38 4 4
57 43 37 2
58 69 73 84
59 41 27 14
60 50 23 29
61 56 68 85
62 85 50 82
63 17 8 37
64 6 10 3
65 47 38 48
66 5 43 27
67 28 37 18
68 70 45 82
69 68 31 93
70 27 13 5
71 64 84 89
72 3 5 23
73 2 6 48
74 25 19 3
75 93 27 74
76 98 21 86
77 89 84 96
78 12 96 80
79 14 6 26
80 19 1 30
81 13 16 16
82 33 45 34
83 40 42 19
84 37 42 36
85 71 67 17
86 37 90 85
87 36 88 87
88 22 8 9
89 27 87 96
90 10 7 32
91 12 87 68
92 8 10 44
93 24 40 37
94 32 24 30
95 15 49 34
96 40 71 77
97 1 2 34
98 99 42 94
99 13 16 15
