50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 100 97 80
1 59 78 75
2 45 99 88
3 96 86 70
4 66 59 51
5 30 69 88
6 100 69 59
7 65 98 55
8 68 23 93
9 89 99 95
10 77 7 93
11 21 22 43
12 79 49 77
13 71 54 85
14 84 94 59
15 20 72 100
16 11 93 93
17 74 65 65
18 14 8 42
19 88 89 43
20 72 51 85
21 5 80 99
22 55 51 77
23 10 66 84
24 85 37 66
25 84 43 67
26 83 3 74
27 88 84 77
28 91 68 78
29 49 97 98
30 59 76 99
31 54 100 87
32 86 75 66
33 88 70 73
34 92 98 15
35 88 80 8
36 63 100 56
37 14 90 67
38 64 59 92
39 74 50 55
40 79 99 90
41 79 23 80
42 66 60 62
43 71 94 91
44 92 69 58
45 82 46 84
46 91 92 84
47 59 91 74
48 73 26 74
49 12 9 42
