100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 59 84 24
1 48 46 58
2 19 18 48
3 23 25 31
4 73 67 7
5 89 53 24
6 70 32 43
7 61 43 45
8 96 93 100
9 84 12 85
10 28 2 1
11 60 36 56
12 85 64 66
13 91 29 7
14 59 65 52
15 14 6 10
16 96 71 72
17 72 2 74
18 19 45 53
19 76 3 70
20 65 51 63
21 26 59 86
22 9 89 72
23 61 9 3
24 28 83 28
25 89 4 64
26 2 61 55
27 6 1 59
28 82 55 69
29 85 19 96
30 90 97 25
31 62 53 70
32 67 30 12
33 11 38 13
34 36 8 93
35 13 20 3
36 60 78 19
37 48 13 52
38 58 82 56
39 34 82 85
40 60 90 34
41 12 27 71
42 58 27 71
43 44 64 3
44 20 91 2
45 63 48 2
46 85 3 85
47 3 5 85
48 94 51 47
49 59 51 48
50 8 12 58
51 24 95 87
52 20 62 78
53 29 33 25
54 13 80 62
55 67 81 24
56 89 31 33
57 34 39 24
58 44 5 30
59 90 15 64
60 64 8 48
61 63 56 91
62 71 34 12
63 14 41 84
64 1 3 76
65 62 72 34
66 52 78 89
67 26 72 63
68 58 88 36
69 67 29 41
70 10 77 47
71 80 46 14
72 98 92 53
73 62 6 51
74 79 60 53
75 91 29 21
76 21 76 34
77 3 43 41
78 25 47 89
79 100 44 41
80 59 87 8
81 52 63 100
82 86 33 5
83 81 2 30
84 27 82 71
85 8 2 53
86 3 42 25
87 68 73 89
88 58 62 96
89 56 52 87
90 98 9 5
91 74 94 67
92 57 29 92
93 39 75 28
94 100 34 79
95 27 71 85
96 53 70 86
97 20 2 43
98 63 9 44
99 94 6 100
