50 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 7 4 10
1 4 4 2
2 1 6 8
3 1 7 3
4 5 9 9
5 7 3 4
6 4 4 9
7 5 7 7
8 10 5 8
9 2 10 5
10 8 4 7
11 10 8 8
12 1 2 8
13 1 1 1
14 7 3 8
15 6 10 10
16 4 1 4
17 2 10 8
18 7 3 3
19 4 3 4
20 9 7 9
21 6 3 8
22 7 5 10
23 1 5 1
24 10 9 8
25 7 8 10
26 4 3 3
27 8 5 5
28 10 9 1
29 9 7 8
30 2 3 9
31 8 1 10
32 1 6 2
33 7 8 1
34 2 6 5
35 9 2 3
36 4 8 9
37 2 9 10
38 2 4 4
39 4 4 5
40 8 6 10
41 10 1 9
42 10 1 3
43 8 8 5
44 8 3 2
45 9 2 10
46 3 3 1
47 3 9 3
48 8 5 3
49 7 9 4
