150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 31 75 69
1 9 36 11
2 68 99 66
3 51 85 78
4 82 56 85
5 85 81 26
6 73 66 70
7 73 8 83
8 97 54 64
9 53 67 89
10 88 51 73
11 67 76 3
12 82 63 79
13 78 93 9
14 66 84 71
15 80 69 78
16 86 88 48
17 94 66 53
18 8 96 88
19 46 83 72
20 63 50 86
21 29 84 99
22 69 82 82
23 55 52 92
24 84 99 91
25 89 75 60
26 52 72 54
27 90 65 72
28 67 10 83
29 94 78 53
30 54 68 52
31 77 95 54
32 16 21 24
33 98 63 97
34 54 58 97
35 28 39 14
36 14 46 45
37 51 69 94
38 51 66 69
39 71 89 99
40 28 66 85
41 83 75 86
42 85 55 57
43 11 39 12
44 71 95 90
45 92 10 76
46 70 52 84
47 72 87 85
48 91 22 99
49 51 84 61
50 54 56 92
51 93 80 88
52 70 1 91
53 76 65 73
54 72 18 83
55 84 88 55
56 54 88 70
57 57 61 58
58 98 83 86
59 57 86 93
60 29 42 8
61 39 76 83
62 98 87 93
63 95 65 56
64 58 92 60
65 66 78 20
66 96 75 53
67 72 37 72
68 89 96 65
69 77 81 7
70 63 69 55
71 56 61 79
72 50 63 51
73 55 73 76
74 97 83 72
75 85 57 51
76 82 85 29
77 30 80 96
78 55 55 68
79 35 80 80
80 61 75 86
81 94 74 67
82 65 100 70
83 72 98 51
84 64 61 62
85 91 69 95
86 72 54 88
87 67 26 82
88 77 78 37
89 47 66 76
90 76 70 55
91 14 41 4
92 83 24 69
93 88 97 77
94 73 73 74
95 16 48 15
96 88 73 90
97 91 53 57
98 16 15 27
99 67 61 55
100 74 36 67
101 60 90 95
102 98 48 71
103 52 100 78
104 97 22 82
105 71 67 32
106 66 40 73
107 37 80 73
108 70 53 72
109 92 3 76
110 99 87 56
111 66 53 92
112 14 67 74
113 57 83 76
114 58 81 81
115 80 64 89
116 63 91 57
117 73 61 74
118 82 4 79
119 88 89 95
120 91 98 56
121 92 59 69
122 90 77 53
123 88 82 57
124 74 69 9
125 88 36 69
126 68 81 90
127 53 76 63
128 83 72 31
129 98 59 55
130 76 79 72
131 82 55 71
132 80 90 90
133 97 90 50
134 61 83 97
135 67 97 89
136 3 75 82
137 62 70 81
138 74 91 57
139 80 58 81
140 73 88 60
141 50 77 84
142 75 96 84
143 79 20 91
144 82 66 63
145 38 15 26
146 60 66 50
147 74 44 91
148 93 81 68
149 88 98 74
