100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 2 22 21
1 70 61 89
2 60 97 99
3 44 12 48
4 23 38 29
5 93 43 77
6 66 50 73
7 9 13 24
8 71 73 2
9 39 76 81
10 90 82 39
11 34 27 40
12 80 75 31
13 36 32 48
14 89 81 69
15 69 6 72
16 98 45 91
17 89 87 72
18 21 19 43
19 92 31 68
20 28 20 2
21 28 4 49
22 35 31 45
23 43 16 13
24 37 10 24
25 29 16 19
26 69 78 45
27 50 26 28
28 25 31 44
29 98 40 88
30 74 72 26
31 56 80 87
32 83 61 89
33 43 41 18
34 94 14 70
35 64 84 72
36 86 50 99
37 89 57 77
38 22 39 39
39 74 92 16
40 31 44 50
41 69 75 48
42 23 10 13
43 38 48 9
44 48 49 19
45 18 27 24
46 42 22 9
47 12 27 21
48 31 29 48
49 21 48 43
50 41 44 14
51 15 2 28
52 1 26 3
53 20 27 31
54 42 49 9
55 46 1 38
56 26 85 97
57 4 49 23
58 31 7 29
59 10 41 27
60 48 27 49
61 10 27 23
62 76 93 17
63 37 36 42
64 48 7 41
65 49 37 29
66 2 34 3
67 20 50 46
68 33 97 76
69 47 14 2
70 18 94 70
71 28 21 20
72 98 73 31
73 70 7 85
74 7 44 15
75 33 45 39
76 68 8 89
77 19 16 12
78 16 45 17
79 4 7 19
80 15 49 8
81 42 30 25
82 27 18 33
83 13 4 4
84 24 29 27
85 35 83 75
86 14 84 98
87 37 39 26
88 9 27 34
89 44 36 47
90 5 70 69
91 35 28 43
92 72 76 48
93 29 23 14
94 78 78 88
95 92 62 82
96 71 36 92
97 22 2 2
98 88 86 99
99 45 33 2
