100 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 29 4 29
1 18 21 8
2 9 28 23
3 23 5 26
4 23 27 17
5 4 23 14
6 30 22 23
7 6 18 30
8 21 23 10
9 34 22 5
10 23 22 21
11 5 6 31
12 20 4 11
13 16 4 32
14 24 30 27
15 24 1 35
16 16 26 27
17 32 17 9
18 9 20 13
19 21 33 30
20 15 11 3
21 6 34 31
22 24 9 22
23 26 19 8
24 23 28 3
25 9 29 4
26 32 21 20
27 16 26 4
28 7 5 24
29 25 9 31
30 20 17 15
31 27 8 5
32 2 20 7
33 21 18 18
34 6 33 3
35 18 5 3
36 20 3 19
37 13 28 32
38 18 22 26
39 29 32 15
40 30 10 4
41 27 22 31
42 28 27 1
43 4 34 3
44 10 26 17
45 18 23 12
46 5 23 25
47 18 35 5
48 4 1 17
49 19 21 28
50 13 7 3
51 29 5 12
52 35 22 8
53 34 33 30
54 8 5 22
55 7 1 14
56 34 11 8
57 19 29 29
58 4 20 20
59 15 35 14
60 24 3 33
61 13 21 31
62 1 29 27
63 14 26 29
64 6 28 21
65 22 12 19
66 27 3 29
67 6 2 28
68 33 3 16
69 2 19 6
70 15 12 2
71 30 1 4
72 8 22 13
73 2 1 6
74 24 35 8
75 16 9 16
76 26 16 9
77 18 28 6
78 35 12 29
79 20 19 6
80 24 27 23
81 12 23 20
82 1 28 30
83 6 22 35
84 32 17 31
85 33 22 13
86 13 22 35
87 28 13 14
88 28 27 11
89 21 12 7
90 33 14 15
91 14 34 7
92 27 4 22
93 29 30 13
94 15 24 4
95 12 21 30
96 13 15 26
97 15 12 23
98 8 29 19
99 24 21 5
