50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 94 25 72
1 11 84 96
2 36 10 34
3 72 26 71
4 64 73 56
5 81 22 97
6 30 23 17
7 46 27 47
8 67 9 67
9 69 1 98
10 88 69 64
11 47 95 99
12 20 95 93
13 23 8 32
14 67 73 55
15 69 46 95
16 67 40 85
17 70 32 91
18 90 25 96
19 45 100 84
20 90 34 82
21 93 93 38
22 82 43 95
23 98 38 97
24 69 90 72
25 66 90 25
26 81 33 88
27 37 10 21
28 84 17 69
29 97 11 99
30 74 37 74
31 84 27 73
32 51 97 51
33 38 74 95
34 23 42 26
35 72 86 64
36 6 86 67
37 86 25 88
38 5 74 88
39 92 90 10
40 92 12 70
41 24 80 93
42 99 50 74
43 66 77 86
44 47 82 77
45 92 41 76
46 93 10 99
47 92 80 39
48 96 3 92
49 88 21 91
