150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 34 83 78
1 69 31 80
2 75 37 92
3 1 11 43
4 12 97 74
5 5 86 88
6 77 93 92
7 60 74 53
8 76 79 8
9 82 32 94
10 92 43 97
11 87 14 68
12 95 28 80
13 67 13 77
14 48 97 100
15 21 25 14
16 6 27 7
17 97 37 80
18 93 48 90
19 88 93 61
20 42 39 11
21 100 5 86
22 68 74 39
23 66 21 74
24 77 18 79
25 90 22 92
26 23 91 80
27 90 45 78
28 16 98 97
29 100 40 84
30 86 26 86
31 76 2 95
32 86 36 89
33 91 36 67
34 68 17 67
35 98 88 39
36 77 57 90
37 66 18 73
38 66 9 83
39 70 48 91
40 79 31 66
41 84 17 98
42 97 3 81
43 71 34 81
44 83 47 90
45 88 62 97
46 75 27 73
47 69 33 69
48 81 44 70
49 69 10 78
50 68 79 7
51 87 44 97
52 72 86 39
53 46 36 12
54 77 25 79
55 100 39 90
56 72 31 68
57 26 22 29
58 1 29 1
59 88 42 67
60 35 48 46
61 46 75 75
62 29 28 20
63 22 88 98
64 67 23 85
65 70 45 80
66 67 32 74
67 52 73 90
68 26 18 37
69 47 95 81
70 94 4 84
71 73 13 85
72 89 87 26
73 95 33 66
74 98 22 84
75 18 97 80
76 89 92 29
77 14 4 38
78 76 29 73
79 98 81 27
80 84 22 77
81 87 15 69
82 79 24 86
83 88 92 55
84 78 49 87
85 71 1 95
86 73 43 74
87 75 32 87
88 72 1 75
89 90 82 71
90 11 22 19
91 92 82 95
92 83 39 87
93 55 72 93
94 25 68 76
95 83 6 100
96 79 50 88
97 8 43 49
98 89 68 26
99 88 60 79
100 81 34 70
101 71 22 86
102 67 14 95
103 67 35 78
104 67 94 9
105 93 17 99
106 99 18 100
107 66 45 85
108 92 15 80
109 45 28 43
110 66 22 68
111 49 82 75
112 96 7 80
113 86 69 1
114 42 30 18
115 10 36 41
116 86 6 78
117 45 31 22
118 95 95 16
119 69 8 95
120 66 3 89
121 77 66 48
122 83 34 68
123 99 69 17
124 97 2 66
125 85 48 81
126 96 11 99
127 40 95 72
128 98 44 70
129 26 71 82
130 19 33 22
131 82 74 57
132 18 78 71
133 85 5 66
134 98 43 98
135 67 91 30
136 77 66 24
137 92 66 3
138 80 10 76
139 73 8 97
140 74 22 94
141 27 91 93
142 99 40 92
143 100 20 79
144 78 16 85
145 60 96 91
146 86 19 97
147 83 10 92
148 99 18 78
149 3 41 3
