50 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 22 25 18
1 28 35 7
2 15 1 7
3 8 21 33
4 3 2 32
5 34 34 34
6 23 26 3
7 23 26 28
8 4 13 8
9 31 5 9
10 22 26 27
11 34 21 9
12 30 20 6
13 17 13 15
14 27 33 27
15 7 27 18
16 30 10 27
17 12 22 5
18 29 13 21
19 9 24 18
20 13 23 8
21 4 3 27
22 14 12 31
23 5 16 19
24 29 17 28
25 28 30 35
26 13 26 18
27 16 10 13
28 4 23 6
29 24 2 30
30 33 26 30
31 20 12 32
32 12 21 15
33 9 23 6
34 12 28 8
35 7 7 2
36 17 22 10
37 24 6 14
38 4 26 16
39 23 29 20
40 14 5 28
41 7 4 29
42 11 8 21
43 21 19 12
44 24 25 5
45 29 34 24
46 33 12 25
47 15 3 33
48 29 30 12
49 24 1 13
