50 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 8 2 8
1 1 6 6
2 9 4 8
3 10 8 9
4 1 10 8
5 4 1 3
6 6 7 4
7 7 5 9
8 6 1 10
9 10 5 3
10 9 4 1
11 10 10 10
12 5 1 10
13 8 1 2
14 8 7 4
15 6 9 2
16 3 1 4
17 3 4 8
18 10 4 6
19 4 9 3
20 2 9 6
21 2 6 6
22 7 5 6
23 8 3 7
24 8 1 9
25 7 2 3
26 7 2 9
27 2 2 10
28 2 10 8
29 3 3 5
30 7 3 4
31 9 8 9
32 5 5 4
33 6 7 7
34 10 5 5
35 9 10 3
36 1 8 10
37 10 9 1
38 1 4 8
39 2 2 9
40 5 8 7
41 2 10 6
42 3 10 6
43 9 8 1
44 9 3 7
45 4 2 3
46 2 6 4
47 9 8 7
48 2 5 5
49 8 8 1
