150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 91 92 56
1 100 58 34
2 55 50 48
3 7 81 7
4 93 7 7
5 73 85 12
6 66 28 27
7 73 63 61
8 96 89 12
9 12 84 57
10 36 54 81
11 80 52 24
12 53 48 78
13 35 73 59
14 35 57 100
15 30 94 26
16 84 79 4
17 60 78 34
18 23 9 69
19 56 11 2
20 89 7 59
21 34 95 70
22 21 89 96
23 81 93 23
24 8 31 76
25 29 36 8
26 30 65 3
27 30 81 19
28 66 7 5
29 89 3 8
30 30 25 33
31 98 77 58
32 35 62 96
33 23 18 25
34 64 64 89
35 21 76 87
36 100 82 31
37 80 33 60
38 50 94 52
39 94 10 49
40 84 98 62
41 28 7 51
42 78 39 87
43 24 92 99
44 84 15 94
45 27 100 82
46 97 11 9
47 55 17 89
48 30 15 91
49 83 79 80
50 28 52 50
51 92 67 55
52 96 38 22
53 5 81 37
54 17 56 42
55 55 85 4
56 73 83 81
57 58 35 36
58 64 9 30
59 54 7 68
60 84 48 24
61 27 12 95
62 67 66 16
63 2 69 36
64 13 47 84
65 98 24 98
66 64 50 45
67 2 52 31
68 18 28 40
69 59 21 49
70 78 1 35
71 60 78 46
72 66 4 45
73 94 50 63
74 55 44 25
75 51 81 69
76 57 60 78
77 27 95 25
78 61 43 73
79 60 8 85
80 23 11 28
81 100 31 24
82 38 57 5
83 41 38 94
84 87 90 47
85 48 70 25
86 87 90 81
87 28 73 93
88 42 46 76
89 56 64 19
90 62 37 9
91 82 22 15
92 85 45 68
93 79 27 20
94 76 38 11
95 47 47 53
96 77 90 98
97 32 18 71
98 19 9 84
99 98 2 40
100 61 34 28
101 44 33 13
102 20 77 93
103 98 20 62
104 26 59 71
105 95 73 77
106 29 51 29
107 64 14 39
108 50 16 73
109 67 77 46
110 18 19 14
111 57 67 14
112 13 20 85
113 95 62 84
114 45 68 12
115 4 1 52
116 46 69 14
117 38 18 9
118 13 48 46
119 60 11 46
120 71 1 84
121 87 40 95
122 64 15 72
123 59 97 67
124 74 63 37
125 38 71 1
126 49 77 90
127 26 38 65
128 52 7 40
129 70 61 22
130 65 3 39
131 62 5 18
132 30 28 29
133 42 58 86
134 84 55 38
135 30 90 60
136 58 48 28
137 82 4 45
138 49 25 43
139 48 61 85
140 68 87 99
141 67 90 83
142 40 83 53
143 1 7 16
144 100 85 15
145 55 41 97
146 30 65 65
147 83 76 8
148 89 57 51
149 2 87 78
