50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 89 100 4
1 51 100 65
2 81 82 43
3 39 49 17
4 89 79 24
5 95 97 27
6 90 93 2
7 100 88 14
8 70 98 18
9 12 98 81
10 41 67 78
11 76 90 10
12 80 67 64
13 93 67 33
14 94 88 14
15 87 79 6
16 83 72 5
17 66 85 21
18 99 78 47
19 90 89 13
20 83 95 15
21 99 66 9
22 98 97 43
23 78 91 10
24 36 87 72
25 91 82 16
26 49 22 23
27 84 59 67
28 90 92 14
29 94 59 67
30 96 75 20
31 9 100 81
32 98 73 25
33 73 92 9
34 70 33 93
35 43 84 73
36 70 83 37
37 99 99 42
38 98 73 60
39 92 72 13
40 97 86 44
41 73 15 68
42 23 39 34
43 82 84 17
44 86 88 26
45 74 54 53
46 69 90 6
47 95 94 24
48 98 68 32
49 100 83 32
