50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 82 23 98
1 100 36 74
2 7 95 73
3 94 31 90
4 69 5 88
5 18 92 79
6 89 75 7
7 95 12 84
8 68 39 83
9 99 19 86
10 78 39 86
11 15 91 86
12 79 3 87
13 33 94 95
14 43 12 26
15 42 84 96
16 37 84 67
17 94 46 92
18 95 14 85
19 73 4 66
20 99 69 85
21 86 43 82
22 96 34 83
23 79 96 20
24 90 43 82
25 67 25 91
26 67 11 85
27 99 19 81
28 77 38 96
29 89 87 50
30 85 10 88
31 1 38 1
32 42 45 32
33 85 10 88
34 95 23 83
35 100 71 8
36 34 72 83
37 32 8 27
38 68 28 70
39 79 14 92
40 78 43 68
41 69 9 72
42 86 27 91
43 37 49 42
44 7 48 2
45 87 20 72
46 84 11 97
47 100 4 96
48 82 6 85
49 90 17 81
