100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 69 94 48
1 73 74 18
2 88 70 31
3 92 82 39
4 79 95 32
5 71 83 45
6 88 75 34
7 70 28 87
8 10 71 96
9 14 16 41
10 97 89 15
11 89 6 100
12 91 92 22
13 74 19 85
14 86 98 20
15 1 13 26
16 96 89 39
17 91 9 73
18 93 68 39
19 68 61 63
20 6 1 9
21 70 19 90
22 96 85 47
23 12 3 20
24 85 72 11
25 83 71 8
26 83 70 3
27 68 84 48
28 97 83 32
29 94 97 35
30 75 69 12
31 96 93 27
32 44 99 68
33 91 82 13
34 77 70 3
35 3 5 35
36 67 69 78
37 48 78 72
38 94 70 37
39 87 73 29
40 95 73 30
41 72 31 79
42 76 73 34
43 94 69 5
44 80 100 14
45 95 57 71
46 96 66 34
47 79 41 94
48 3 86 87
49 84 2 68
50 71 67 13
51 68 81 17
52 71 80 27
53 95 66 14
54 87 78 12
55 71 89 10
56 81 74 21
57 26 74 83
58 71 100 47
59 85 84 41
60 92 88 2
61 85 66 33
62 31 2 30
63 82 96 8
64 78 3 87
65 18 23 39
66 92 76 6
67 72 48 79
68 24 44 17
69 69 87 39
70 28 50 34
71 77 86 35
72 80 91 20
73 88 13 94
74 68 78 60
75 95 83 26
76 72 78 47
77 16 6 6
78 84 86 71
79 87 68 15
80 78 75 15
81 81 88 41
82 82 69 19
83 91 83 38
84 87 78 17
85 76 41 72
86 89 90 26
87 99 78 50
88 83 88 44
89 67 84 26
90 41 86 97
91 82 93 62
92 66 74 27
93 73 23 69
94 80 75 1
95 97 34 85
96 58 67 92
97 44 17 7
98 30 5 24
99 54 92 98
