150 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 31 22 1
1 15 23 19
2 30 30 23
3 2 1 2
4 28 7 32
5 18 25 12
6 6 28 12
7 3 3 1
8 16 9 22
9 7 24 17
10 21 4 31
11 5 2 9
12 3 8 28
13 30 23 4
14 15 17 10
15 30 4 31
16 9 24 9
17 20 33 14
18 23 34 9
19 31 21 2
20 14 2 4
21 14 35 15
22 21 14 11
23 1 33 18
24 28 11 11
25 19 11 3
26 30 30 28
27 10 6 34
28 6 12 10
29 24 33 23
30 10 35 28
31 8 32 13
32 15 32 1
33 28 18 5
34 9 4 24
35 11 26 32
36 15 22 11
37 30 23 5
38 10 4 17
39 29 20 29
40 34 18 22
41 8 27 6
42 8 34 32
43 9 12 4
44 24 20 9
45 17 30 22
46 27 21 24
47 10 7 29
48 5 35 16
49 23 14 15
50 33 7 35
51 7 2 5
52 1 28 7
53 35 21 12
54 22 16 22
55 20 20 29
56 13 3 16
57 13 15 6
58 4 14 5
59 4 12 8
60 24 3 4
61 12 7 20
62 22 11 1
63 22 9 21
64 28 32 9
65 28 14 28
66 14 20 35
67 12 32 11
68 13 8 20
69 4 1 24
70 28 6 15
71 25 28 26
72 16 29 15
73 24 20 33
74 15 34 15
75 1 21 14
76 27 15 13
77 2 15 15
78 26 18 3
79 15 8 5
80 33 31 23
81 20 26 24
82 8 22 30
83 21 33 29
84 2 25 27
85 33 20 10
86 32 25 6
87 23 33 33
88 7 26 11
89 16 14 9
90 32 17 24
91 12 12 15
92 10 10 3
93 14 17 15
94 11 8 31
95 32 7 33
96 12 5 18
97 2 33 26
98 34 14 29
99 3 17 20
100 26 9 33
101 34 18 18
102 30 7 3
103 18 30 2
104 1 29 21
105 10 3 7
106 19 21 24
107 14 14 4
108 30 26 18
109 32 32 11
110 33 4 9
111 7 7 19
112 18 35 5
113 15 22 19
114 20 3 12
115 4 31 27
116 16 29 29
117 28 8 9
118 3 33 21
119 25 31 1
120 21 11 24
121 2 35 30
122 14 25 12
123 4 17 2
124 29 3 27
125 3 11 16
126 24 32 10
127 16 18 30
128 32 22 15
129 35 16 17
130 20 3 24
131 12 15 28
132 5 8 29
133 32 3 31
134 24 20 28
135 25 30 35
136 13 28 8
137 22 9 30
138 24 35 33
139 8 16 25
140 28 32 14
141 32 35 13
142 5 13 3
143 1 17 11
144 30 15 10
145 35 21 7
146 15 5 15
147 33 16 18
148 29 7 16
149 12 7 28
