200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 42 48 50
1 80 72 4
2 53 76 96
3 71 71 27
4 100 73 30
5 84 71 27
6 61 72 88
7 73 97 26
8 76 75 26
9 86 79 31
10 19 19 49
11 81 82 34
12 82 81 83
13 72 17 68
14 68 85 22
15 80 76 22
16 40 99 85
17 87 76 91
18 88 69 45
19 92 69 41
20 14 94 81
21 72 41 85
22 8 24 17
23 42 45 30
24 24 4 1
25 77 70 38
26 71 77 19
27 96 50 71
28 24 78 79
29 90 80 85
30 94 4 67
31 86 77 17
32 91 67 37
33 85 30 89
34 78 74 15
35 90 95 43
36 74 9 97
37 88 68 8
38 79 31 76
39 76 72 27
40 3 35 12
41 85 86 18
42 89 73 20
43 95 67 5
44 72 89 12
45 53 95 54
46 99 68 20
47 89 76 18
48 33 77 76
49 66 77 8
50 86 97 25
51 92 93 27
52 27 4 15
53 26 73 74
54 72 70 16
55 92 97 42
56 80 75 1
57 8 76 83
58 97 80 49
59 95 91 33
60 84 88 44
61 80 94 19
62 39 14 36
63 30 72 98
64 99 67 18
65 30 45 31
66 66 72 16
67 97 76 47
68 81 81 33
69 95 76 31
70 18 88 80
71 31 94 88
72 46 24 38
73 86 84 31
74 77 78 24
75 92 89 8
76 100 97 9
77 46 98 94
78 74 13 98
79 71 97 11
80 85 99 31
81 97 72 45
82 96 73 39
83 77 70 26
84 26 11 33
85 67 67 46
86 88 47 78
87 70 90 22
88 98 11 84
89 98 67 8
90 21 30 9
91 70 80 49
92 86 5 90
93 98 80 16
94 31 70 77
95 89 62 67
96 76 71 22
97 36 88 70
98 96 71 20
99 95 92 2
100 79 93 25
101 56 55 80
102 82 87 36
103 51 82 66
104 71 97 21
105 70 68 23
106 94 100 23
107 80 100 6
108 77 81 25
109 94 77 27
110 71 95 14
111 76 68 14
112 86 91 23
113 8 87 90
114 12 6 42
115 73 94 35
116 67 70 5
117 95 91 46
118 79 76 14
119 97 78 12
120 21 45 39
121 69 72 28
122 98 42 72
123 69 68 41
124 70 20 84
125 72 61 66
126 77 89 22
127 100 96 35
128 71 100 10
129 36 18 16
130 31 82 86
131 100 79 23
132 100 95 44
133 88 79 12
134 71 86 5
135 29 91 96
136 30 69 95
137 77 75 47
138 87 69 30
139 100 26 73
140 70 98 9
141 97 77 31
142 66 2 93
143 79 88 18
144 75 36 78
145 61 77 87
146 79 33 92
147 77 10 94
148 71 83 4
149 97 80 15
150 66 84 96
151 78 93 13
152 87 89 43
153 83 95 14
154 86 89 19
155 69 86 5
156 96 69 45
157 81 89 7
158 83 69 36
159 70 87 13
160 67 77 47
161 71 79 12
162 95 76 46
163 90 91 45
164 96 68 9
165 89 79 45
166 77 70 75
167 100 74 33
168 66 84 6
169 61 72 62
170 99 85 30
171 75 98 5
172 88 68 17
173 94 83 17
174 32 29 20
175 100 99 35
176 63 71 92
177 84 90 44
178 67 79 29
179 54 94 99
180 74 71 26
181 85 91 88
182 66 87 44
183 67 100 13
184 80 74 15
185 77 87 39
186 70 66 5
187 69 93 30
188 90 72 28
189 77 73 2
190 95 83 13
191 63 88 99
192 66 74 10
193 74 99 8
194 75 79 5
195 60 71 88
196 56 73 99
197 97 90 45
198 34 99 66
199 81 76 19
