150 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 1 1 5
1 4 5 9
2 6 1 7
3 9 1 2
4 6 7 9
5 9 6 2
6 3 4 3
7 10 6 6
8 9 2 9
9 5 2 8
10 8 3 8
11 9 9 1
12 8 10 7
13 7 10 1
14 3 2 3
15 7 6 3
16 6 8 3
17 10 3 3
18 3 9 7
19 7 4 4
20 7 2 3
21 5 3 1
22 8 8 9
23 5 4 6
24 1 8 6
25 8 1 6
26 8 7 6
27 5 5 5
28 1 9 9
29 4 4 2
30 6 6 9
31 8 1 8
32 10 4 3
33 5 10 8
34 5 6 8
35 10 7 6
36 4 3 1
37 1 2 2
38 10 3 7
39 5 3 2
40 8 7 8
41 5 9 5
42 6 1 5
43 6 1 4
44 4 4 10
45 3 9 10
46 9 9 5
47 8 9 4
48 5 4 6
49 5 9 6
50 4 3 10
51 9 10 4
52 10 3 10
53 5 1 8
54 1 5 6
55 5 5 5
56 9 8 3
57 2 5 1
58 9 2 7
59 9 2 2
60 2 7 10
61 1 8 5
62 5 10 9
63 1 2 2
64 2 6 2
65 9 7 6
66 9 8 6
67 8 5 3
68 9 10 9
69 1 2 10
70 1 6 4
71 1 10 6
72 2 7 8
73 8 8 5
74 8 1 4
75 9 4 3
76 8 5 10
77 4 10 8
78 8 2 10
79 1 6 8
80 5 9 2
81 8 1 9
82 6 8 4
83 7 10 8
84 7 6 5
85 3 4 9
86 4 4 3
87 6 8 10
88 8 1 3
89 4 2 7
90 7 7 6
91 6 6 5
92 3 2 1
93 7 10 5
94 2 10 6
95 1 8 5
96 10 7 3
97 6 7 4
98 10 10 4
99 8 1 2
100 6 6 8
101 10 3 7
102 5 9 1
103 10 5 1
104 7 7 6
105 10 1 5
106 10 10 8
107 10 6 5
108 9 3 3
109 2 8 4
110 3 2 8
111 10 3 9
112 7 5 4
113 2 4 4
114 1 7 4
115 1 1 5
116 2 2 6
117 7 3 2
118 8 7 1
119 7 1 6
120 6 6 8
121 9 5 4
122 1 4 2
123 8 4 9
124 9 10 10
125 1 7 1
126 8 2 5
127 6 8 5
128 9 7 1
129 7 8 5
130 1 1 5
131 6 5 7
132 6 2 4
133 3 2 9
134 6 7 4
135 1 6 5
136 2 3 8
137 6 9 4
138 7 9 2
139 7 2 2
140 3 6 7
141 2 2 6
142 10 8 1
143 7 10 8
144 9 10 3
145 8 2 7
146 3 6 7
147 3 6 6
148 10 5 1
149 10 1 4
