150 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 1 2 6
1 10 8 4
2 5 10 8
3 7 1 7
4 3 7 7
5 3 5 2
6 6 8 7
7 3 3 1
8 6 9 2
9 2 4 7
10 6 4 1
11 10 2 4
12 3 8 8
13 5 3 9
14 5 7 10
15 10 4 6
16 4 9 4
17 10 8 4
18 3 9 9
19 6 1 2
20 9 7 9
21 4 5 10
22 1 9 6
23 1 3 3
24 8 1 6
25 9 6 8
26 10 5 3
27 10 1 9
28 6 7 5
29 9 3 8
30 10 5 3
31 8 7 8
32 5 2 6
33 3 8 5
34 4 4 9
35 1 6 7
36 10 2 1
37 10 3 10
38 10 4 2
39 4 10 9
40 4 8 2
41 8 7 1
42 8 9 7
43 4 2 9
44 4 5 4
45 7 10 2
46 7 1 9
47 5 7 9
48 10 5 1
49 3 9 10
50 8 2 10
51 2 7 5
52 6 8 2
53 5 1 7
54 7 6 2
55 5 5 4
56 3 3 1
57 8 5 6
58 4 9 10
59 4 7 8
60 4 8 4
61 7 2 5
62 7 6 6
63 2 9 6
64 3 7 4
65 8 4 8
66 4 10 5
67 2 2 1
68 8 8 10
69 9 1 9
70 8 1 5
71 10 8 6
72 6 4 5
73 4 10 3
74 5 4 5
75 1 1 9
76 7 10 8
77 7 5 5
78 1 3 3
79 10 8 5
80 3 1 8
81 10 1 4
82 8 7 5
83 1 8 4
84 7 10 7
85 8 10 5
86 7 10 1
87 8 3 3
88 2 6 6
89 6 4 9
90 2 7 9
91 2 2 5
92 5 5 8
93 9 7 10
94 6 8 1
95 7 7 3
96 7 10 8
97 2 8 1
98 9 9 4
99 8 2 10
100 1 4 8
101 4 3 3
102 10 7 3
103 8 10 2
104 6 9 1
105 5 3 7
106 9 1 9
107 4 4 9
108 10 6 3
109 7 7 6
110 8 9 4
111 7 7 4
112 3 10 5
113 5 2 4
114 5 8 2
115 4 1 2
116 6 9 4
117 8 8 9
118 3 8 6
119 10 1 6
120 1 1 4
121 7 10 5
122 4 5 2
123 9 7 7
124 4 3 7
125 8 1 1
126 9 7 10
127 6 8 5
128 2 7 10
129 10 1 2
130 5 3 9
131 2 5 8
132 10 8 9
133 2 8 6
134 4 5 8
135 10 10 10
136 8 8 8
137 2 4 5
138 9 5 3
139 8 1 5
140 8 7 9
141 7 10 3
142 10 3 3
143 1 7 6
144 10 5 5
145 5 1 7
146 10 5 5
147 3 6 8
148 9 7 1
149 2 7 8
