50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 44 40 19
1 26 25 2
2 92 86 75
3 4 12 14
4 35 42 35
5 39 21 13
6 82 71 77
7 87 100 22
8 94 77 34
9 5 82 67
10 28 28 47
11 95 39 79
12 47 38 43
13 81 28 74
14 4 15 31
15 13 10 34
16 44 33 13
17 94 37 87
18 23 21 3
19 33 3 34
20 4 70 69
21 26 20 43
22 83 86 15
23 7 44 25
24 5 26 12
25 17 38 13
26 11 42 11
27 74 74 48
28 17 41 32
29 6 12 49
30 14 29 10
31 87 51 88
32 1 12 41
33 71 84 4
34 49 4 42
35 47 6 7
36 15 21 26
37 5 19 24
38 4 15 21
39 8 1 40
40 17 40 24
41 46 8 18
42 21 10 37
43 96 30 80
44 34 7 17
45 26 1 10
46 75 83 27
47 56 97 53
48 37 21 14
49 87 52 53
