50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 69 75 44
1 85 92 19
2 25 3 8
3 79 83 92
4 96 56 80
5 48 38 36
6 66 95 33
7 86 88 37
8 97 31 82
9 50 69 57
10 85 65 50
11 87 89 3
12 73 92 22
13 81 79 33
14 93 91 12
15 6 3 43
16 25 100 80
17 90 70 22
18 77 81 16
19 8 20 23
20 98 60 85
21 47 45 14
22 99 98 10
23 72 75 8
24 70 90 5
25 87 35 79
26 69 86 38
27 90 33 99
28 88 6 89
29 95 92 50
30 76 92 41
31 81 100 19
32 69 69 20
33 68 67 45
34 76 68 19
35 88 87 8
36 4 8 3
37 78 93 43
38 97 20 83
39 91 75 43
40 92 92 35
41 80 71 1
42 80 84 44
43 90 79 34
44 66 73 46
45 67 8 78
46 74 21 71
47 82 68 4
48 66 66 27
49 6 13 4
