100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 96 69 40
1 23 50 41
2 97 91 46
3 84 93 25
4 76 94 95
5 74 72 6
6 34 17 13
7 91 88 25
8 91 77 88
9 95 99 27
10 95 41 95
11 37 100 68
12 83 5 72
13 27 86 90
14 85 66 18
15 40 79 75
16 73 94 14
17 80 92 4
18 71 71 8
19 77 98 19
20 82 97 41
21 68 96 38
22 74 38 97
23 86 69 18
24 50 79 85
25 91 99 44
26 78 84 16
27 80 86 25
28 95 84 35
29 45 35 12
30 78 86 33
31 78 93 15
32 40 5 48
33 86 32 89
34 83 80 19
35 18 68 100
36 10 77 78
37 12 2 13
38 98 76 22
39 53 52 87
40 10 79 69
41 79 89 49
42 28 41 44
43 29 29 22
44 25 10 34
45 97 8 77
46 78 79 42
47 89 100 14
48 96 84 7
49 85 92 50
50 78 83 31
51 14 92 96
52 54 72 61
53 77 90 4
54 76 18 81
55 90 72 35
56 77 85 45
57 81 40 76
58 85 89 40
59 99 97 74
60 87 77 18
61 19 50 30
62 77 100 99
63 34 82 83
64 93 65 70
65 12 94 92
66 95 96 38
67 74 86 21
68 66 83 15
69 2 69 93
70 70 89 40
71 84 70 29
72 74 73 24
73 70 83 18
74 99 1 86
75 69 90 30
76 71 97 45
77 91 98 25
78 27 8 2
79 13 93 77
80 69 66 13
81 31 19 2
82 89 100 40
83 52 85 63
84 94 69 20
85 69 68 29
86 68 96 33
87 92 61 76
88 28 10 41
89 29 89 69
90 84 77 23
91 73 76 20
92 99 90 100
93 24 84 72
94 27 16 18
95 93 83 45
96 88 97 7
97 78 81 86
98 10 89 97
99 95 67 49
