50 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 91 47 82
1 82 38 67
2 45 99 88
3 97 39 88
4 84 5 74
5 30 69 88
6 66 45 74
7 100 4 70
8 68 23 93
9 82 23 84
10 77 7 93
11 21 22 43
12 79 49 77
13 69 47 98
14 90 32 75
15 20 72 100
16 11 93 93
17 86 34 97
18 14 8 42
19 88 89 43
20 86 19 74
21 5 80 99
22 79 44 92
23 10 66 84
24 85 37 66
25 84 43 67
26 83 3 74
27 88 84 77
28 99 24 82
29 49 97 98
30 67 34 79
31 98 34 95
32 93 35 75
33 88 70 73
34 92 98 15
35 88 80 8
36 81 34 81
37 14 90 67
38 64 59 92
39 74 50 55
40 94 21 85
41 79 23 80
42 74 21 97
43 90 39 81
44 92 28 88
45 82 46 84
46 91 92 84
47 99 30 97
48 73 26 74
49 12 9 42
