150 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 16 11 10
1 4 5 29
2 21 31 2
3 4 26 27
4 21 2 19
5 19 31 32
6 3 34 33
7 20 16 31
8 9 32 29
9 20 22 8
10 23 18 23
11 9 34 16
12 13 5 12
13 32 30 1
14 13 12 33
15 2 11 13
16 31 28 23
17 20 18 13
18 28 19 2
19 12 34 29
20 7 32 3
21 10 13 21
22 23 18 29
23 5 14 31
24 26 23 31
25 23 11 26
26 18 7 21
27 15 5 30
28 11 9 19
29 34 4 7
30 21 1 14
31 23 21 23
32 5 19 18
33 20 25 18
34 35 1 3
35 10 17 16
36 14 28 1
37 11 27 2
38 10 18 7
39 30 23 7
40 13 27 3
41 15 34 10
42 21 21 25
43 16 21 14
44 4 4 5
45 28 24 25
46 4 24 15
47 18 19 9
48 15 9 11
49 15 19 1
50 9 28 30
51 34 10 9
52 20 28 35
53 30 16 23
54 1 20 26
55 25 30 10
56 34 33 28
57 17 5 26
58 19 22 12
59 24 32 27
60 12 27 20
61 11 23 5
62 25 5 24
63 31 32 12
64 27 26 2
65 34 22 16
66 24 3 26
67 13 35 33
68 34 20 4
69 31 7 5
70 16 26 14
71 11 5 1
72 12 7 23
73 18 13 10
74 3 31 29
75 9 9 33
76 13 25 35
77 24 35 33
78 23 32 15
79 1 1 18
80 20 29 12
81 18 26 19
82 11 18 14
83 2 10 13
84 7 26 5
85 18 24 9
86 14 19 33
87 1 13 10
88 33 16 23
89 34 12 7
90 27 7 1
91 11 1 20
92 18 12 16
93 17 30 35
94 17 5 21
95 26 28 35
96 15 2 8
97 31 32 4
98 20 35 4
99 3 11 22
100 16 26 3
101 5 8 17
102 20 4 6
103 35 15 31
104 12 7 16
105 10 6 5
106 15 15 33
107 15 26 35
108 19 3 28
109 17 23 24
110 3 7 8
111 10 13 19
112 32 10 34
113 32 34 9
114 6 7 29
115 26 26 10
116 7 2 16
117 17 3 12
118 13 27 1
119 32 1 11
120 26 31 13
121 34 20 19
122 31 29 32
123 18 14 4
124 14 5 35
125 16 12 6
126 3 17 35
127 16 33 25
128 19 27 21
129 2 33 15
130 26 11 20
131 16 15 22
132 6 27 4
133 13 32 9
134 31 2 34
135 21 31 20
136 22 33 3
137 6 14 9
138 22 14 22
139 32 32 17
140 13 6 2
141 2 27 1
142 30 8 6
143 7 15 8
144 14 15 13
145 33 27 27
146 13 11 12
147 8 16 26
148 15 35 6
149 10 31 9
