100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 47 92 69
1 37 30 13
2 20 16 10
3 2 91 97
4 23 68 92
5 38 97 91
6 26 35 45
7 18 75 86
8 17 100 68
9 15 88 100
10 22 92 84
11 11 98 72
12 26 77 81
13 31 97 71
14 15 70 75
15 30 77 68
16 94 74 71
17 28 78 66
18 10 96 71
19 84 98 28
20 37 79 77
21 20 42 44
22 98 64 78
23 49 87 70
24 35 67 66
25 88 93 31
26 34 99 82
27 43 99 98
28 92 7 86
29 97 72 38
30 29 15 5
31 34 92 80
32 35 92 67
33 70 66 32
34 3 89 99
35 34 70 96
36 20 73 71
37 25 100 100
38 23 83 81
39 43 89 78
40 46 96 81
41 10 99 73
42 91 50 68
43 100 15 82
44 13 71 71
45 47 82 75
46 82 79 49
47 47 48 41
48 38 81 98
49 85 93 21
50 52 84 70
51 39 31 24
52 14 96 99
53 23 78 81
54 78 84 27
55 85 68 13
56 32 74 68
57 27 95 70
58 77 46 76
59 23 81 99
60 26 88 73
61 39 98 76
62 76 68 71
63 79 92 91
64 16 24 25
65 5 76 71
66 99 94 19
67 10 87 94
68 29 66 90
69 24 87 91
70 21 85 72
71 28 67 79
72 19 91 97
73 18 42 26
74 35 97 89
75 89 23 70
76 69 29 84
77 97 29 80
78 20 76 70
79 8 84 90
80 94 43 85
81 87 74 14
82 15 97 82
83 46 81 91
84 37 73 69
85 29 6 15
86 95 78 41
87 8 15 33
88 44 80 89
89 37 48 39
90 50 67 78
91 46 45 8
92 74 68 24
93 26 84 76
94 8 95 69
95 23 88 89
96 48 43 41
97 57 53 92
98 37 77 96
99 3 34 1
