200 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 81 87 32
1 90 98 15
2 21 83 70
3 21 93 91
4 97 45 86
5 89 84 42
6 10 91 76
7 69 80 83
8 15 95 93
9 79 62 54
10 96 17 79
11 23 89 81
12 2 84 80
13 31 15 21
14 29 48 44
15 42 75 73
16 11 66 89
17 49 74 68
18 40 89 69
19 40 92 88
20 29 93 77
21 37 100 95
22 32 75 71
23 4 89 92
24 38 96 78
25 20 96 95
26 20 68 93
27 15 87 76
28 46 78 93
29 21 81 76
30 23 80 74
31 35 78 89
32 18 88 100
33 69 46 77
34 36 86 68
35 8 17 16
36 48 81 77
37 24 16 39
38 71 44 80
39 41 100 87
40 42 41 11
41 27 96 94
42 42 85 79
43 68 82 8
44 92 74 16
45 84 22 69
46 66 79 76
47 98 87 4
48 12 70 82
49 24 99 66
50 12 77 77
51 44 77 79
52 65 58 93
53 47 85 84
54 15 90 95
55 93 52 68
56 25 86 85
57 76 71 80
58 68 14 73
59 9 96 79
60 25 100 82
61 37 97 100
62 85 67 76
63 44 97 83
64 58 87 66
65 10 80 76
66 41 72 87
67 72 21 69
68 30 70 73
69 42 89 92
70 60 98 79
71 15 92 67
72 13 92 87
73 99 70 32
74 42 72 66
75 74 14 97
76 9 29 11
77 28 83 76
78 75 93 20
79 1 93 92
80 86 28 74
81 39 82 85
82 14 90 74
83 53 63 53
84 13 75 87
85 92 3 95
86 70 50 54
87 59 94 77
88 6 71 66
89 25 37 48
90 46 74 89
91 4 74 71
92 100 32 92
93 48 88 79
94 13 96 97
95 24 85 82
96 81 100 19
97 19 94 90
98 100 83 29
99 12 67 66
100 92 30 72
101 1 77 69
102 87 42 75
103 22 87 94
104 83 8 78
105 67 91 36
106 22 78 78
107 41 75 98
108 40 84 78
109 29 87 98
110 43 72 99
111 54 72 53
112 34 31 41
113 5 90 78
114 95 57 83
115 39 88 79
116 33 93 94
117 75 1 74
118 8 87 99
119 80 70 71
120 10 70 80
121 25 83 97
122 11 74 78
123 70 88 34
124 74 66 23
125 86 73 52
126 23 99 100
127 99 6 91
128 87 94 23
129 85 12 93
130 42 98 96
131 83 87 65
132 55 65 80
133 15 13 40
134 91 18 78
135 95 94 32
136 33 76 68
137 54 56 98
138 41 72 97
139 36 72 91
140 41 80 95
141 16 99 70
142 81 95 33
143 94 26 70
144 50 100 75
145 36 74 89
146 29 82 96
147 100 30 86
148 22 96 77
149 16 88 92
150 15 88 81
151 15 10 17
152 19 85 95
153 48 82 66
154 98 90 41
155 45 74 93
156 66 72 41
157 13 79 92
158 44 84 78
159 47 71 92
160 5 80 94
161 12 89 89
162 12 87 82
163 25 92 69
164 14 89 90
165 98 94 11
166 94 93 90
167 22 80 98
168 81 34 66
169 1 75 97
170 34 94 82
171 34 84 86
172 38 6 6
173 34 81 81
174 49 77 78
175 8 83 81
176 23 96 79
177 43 97 79
178 18 98 69
179 91 9 93
180 47 42 3
181 72 61 89
182 48 91 83
183 28 99 82
184 71 8 98
185 13 90 70
186 17 49 9
187 9 77 99
188 32 75 96
189 49 18 31
190 2 88 92
191 16 16 9
192 15 99 97
193 86 59 69
194 21 23 23
195 7 92 89
196 91 70 99
197 49 90 98
198 5 13 33
199 25 95 92
