100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 71 77 60
1 70 61 89
2 60 97 99
3 44 12 48
4 83 64 62
5 93 43 77
6 66 50 73
7 87 73 50
8 71 73 2
9 39 76 81
10 90 82 39
11 73 91 98
12 80 75 31
13 83 91 74
14 89 81 69
15 69 6 72
16 98 45 91
17 89 87 72
18 57 83 54
19 92 31 68
20 56 56 73
21 99 96 83
22 95 91 91
23 96 71 76
24 83 69 92
25 29 16 19
26 69 78 45
27 50 26 28
28 93 85 92
29 98 40 88
30 74 72 26
31 56 80 87
32 83 61 89
33 94 93 65
34 94 14 70
35 64 84 72
36 86 50 99
37 89 57 77
38 96 67 98
39 74 92 16
40 97 74 73
41 69 75 48
42 62 65 69
43 76 82 66
44 82 89 90
45 76 50 70
46 82 82 64
47 65 62 71
48 31 29 48
49 52 52 98
50 51 56 91
51 69 53 66
52 1 26 3
53 74 68 97
54 90 74 52
55 78 50 85
56 26 85 97
57 94 99 57
58 62 70 51
59 10 41 27
60 80 91 50
61 83 92 94
62 76 93 17
63 55 57 66
64 95 94 94
65 68 96 50
66 79 87 66
67 76 53 88
68 33 97 76
69 96 54 91
70 18 94 70
71 28 21 20
72 98 73 31
73 70 7 85
74 75 53 58
75 61 59 93
76 68 8 89
77 62 63 82
78 55 77 91
79 96 90 87
80 15 49 8
81 74 85 64
82 27 18 33
83 13 4 4
84 97 92 85
85 35 83 75
86 14 84 98
87 61 53 78
88 68 68 51
89 53 91 90
90 5 70 69
91 84 82 64
92 72 76 48
93 95 54 70
94 78 78 88
95 92 62 82
96 71 36 92
97 22 2 2
98 88 86 99
99 93 52 81
