100 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 69 24 83
1 73 19 93
2 88 25 91
3 92 82 39
4 79 95 32
5 71 83 45
6 88 50 99
7 70 28 87
8 10 71 96
9 14 16 41
10 97 9 95
11 89 6 100
12 91 22 97
13 74 19 85
14 86 98 20
15 1 13 26
16 96 9 74
17 91 9 73
18 93 28 74
19 68 61 63
20 6 1 9
21 70 19 90
22 96 40 82
23 12 3 20
24 85 12 86
25 83 36 98
26 83 70 3
27 68 19 78
28 97 83 32
29 94 32 80
30 75 34 92
31 96 8 92
32 44 99 68
33 91 2 83
34 77 35 88
35 3 5 35
36 67 69 78
37 48 78 72
38 94 45 77
39 87 28 99
40 95 73 30
41 72 31 79
42 76 33 84
43 94 44 85
44 80 15 79
45 95 57 71
46 96 21 94
47 79 41 94
48 3 86 87
49 84 2 68
50 71 22 93
51 68 36 67
52 71 10 77
53 95 46 69
54 87 3 67
55 71 29 100
56 81 74 21
57 26 74 83
58 71 100 47
59 85 44 71
60 92 8 77
61 85 66 33
62 31 2 30
63 82 21 98
64 78 3 87
65 18 23 39
66 92 46 86
67 72 48 79
68 24 44 17
69 69 42 94
70 28 50 34
71 77 21 95
72 80 91 20
73 88 13 94
74 68 78 60
75 95 83 26
76 72 78 47
77 16 6 6
78 84 86 71
79 87 68 15
80 78 75 15
81 81 13 66
82 82 24 84
83 91 23 78
84 87 23 97
85 76 41 72
86 89 45 76
87 99 18 90
88 83 3 89
89 67 19 81
90 41 86 97
91 82 93 62
92 66 29 87
93 73 23 69
94 80 35 96
95 97 34 85
96 58 67 92
97 44 17 7
98 30 5 24
99 54 92 98
