150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 3 97 71
1 42 77 99
2 34 23 67
3 81 77 72
4 20 49 43
5 11 28 62
6 73 10 75
7 38 14 70
8 15 30 79
9 93 4 98
10 16 79 76
11 9 95 21
12 44 74 1
13 69 88 17
14 15 30 19
15 51 18 19
16 60 56 87
17 30 17 87
18 95 11 13
19 25 34 100
20 85 96 75
21 71 23 67
22 16 62 99
23 63 48 76
24 35 44 72
25 98 75 46
26 6 75 74
27 19 37 1
28 41 65 17
29 94 54 6
30 78 42 41
31 92 81 56
32 70 64 79
33 61 70 46
34 7 2 56
35 54 35 100
36 60 39 83
37 57 88 18
38 74 47 79
39 55 13 74
40 92 43 54
41 49 3 33
42 98 77 31
43 70 83 44
44 16 48 74
45 61 95 8
46 57 77 5
47 20 5 14
48 77 24 46
49 49 43 94
50 72 53 18
51 41 98 88
52 100 27 78
53 35 1 22
54 93 45 26
55 77 61 29
56 41 80 41
57 68 3 41
58 47 26 45
59 39 2 86
60 32 17 84
61 81 96 45
62 83 24 87
63 19 48 66
64 40 88 52
65 43 19 92
66 79 72 32
67 24 91 97
68 1 54 63
69 61 96 86
70 33 10 74
71 57 22 36
72 30 53 60
73 76 34 77
74 30 69 60
75 45 44 91
76 8 85 34
77 100 50 6
78 20 88 28
79 97 8 98
80 63 81 100
81 66 83 93
82 2 2 4
83 99 58 24
84 11 92 51
85 93 22 7
86 70 8 17
87 22 44 6
88 10 59 23
89 90 4 29
90 45 99 24
91 84 78 61
92 69 18 75
93 33 70 17
94 20 96 30
95 97 98 47
96 60 39 25
97 34 45 56
98 34 18 52
99 20 97 46
100 44 8 52
101 98 93 27
102 99 27 85
103 100 55 31
104 57 5 90
105 52 21 71
106 44 68 64
107 70 70 37
108 97 21 29
109 28 76 8
110 49 40 10
111 74 43 35
112 89 57 88
113 48 38 90
114 77 53 68
115 93 57 9
116 78 98 90
117 31 73 74
118 20 45 69
119 17 51 4
120 18 6 80
121 13 55 32
122 95 52 80
123 80 40 41
124 53 16 36
125 71 75 83
126 80 94 33
127 84 62 95
128 99 65 35
129 3 80 31
130 45 69 35
131 92 9 11
132 22 22 28
133 43 18 7
134 84 13 82
135 91 6 33
136 66 25 28
137 64 51 82
138 85 51 42
139 61 4 54
140 75 76 11
141 60 70 52
142 32 24 13
143 51 14 22
144 19 86 3
145 48 4 11
146 53 66 61
147 77 4 86
148 100 99 99
149 64 43 56
