150 5 1
100 100 100 10000
91 55 60 1604
81 94 66 4031
53 83 84 2435
85 94 94 7013
0 34 83 78
1 69 31 80
2 75 37 92
3 1 11 43
4 12 97 74
5 5 86 88
6 77 93 92
7 60 74 53
8 76 79 8
9 68 60 66
10 56 75 81
11 80 76 52
12 60 66 61
13 64 62 53
14 48 97 100
15 21 25 14
16 6 27 7
17 89 53 74
18 86 70 90
19 88 93 61
20 42 39 11
21 82 62 83
22 68 74 39
23 54 81 65
24 93 68 92
25 86 56 88
26 23 91 80
27 90 45 78
28 16 98 97
29 75 64 77
30 71 91 51
31 93 70 67
32 95 62 86
33 99 77 67
34 56 63 60
35 98 88 39
36 77 57 90
37 88 84 51
38 66 9 83
39 81 67 78
40 88 88 80
41 68 67 62
42 68 68 51
43 52 90 90
44 78 63 63
45 88 62 97
46 75 27 73
47 58 52 74
48 66 56 89
49 69 10 78
50 68 79 7
51 68 75 61
52 72 86 39
53 46 36 12
54 77 25 79
55 100 39 90
56 87 100 54
57 26 22 29
58 1 29 1
59 83 56 83
60 35 48 46
61 46 75 75
62 29 28 20
63 22 88 98
64 66 59 76
65 91 98 100
66 91 51 65
67 52 73 90
68 26 18 37
69 47 95 81
70 67 76 95
71 67 79 90
72 89 87 26
73 67 70 92
74 100 50 71
75 18 97 80
76 89 92 29
77 14 4 38
78 74 83 85
79 98 81 27
80 78 73 84
81 95 64 58
82 84 69 84
83 88 92 55
84 51 71 68
85 71 60 93
86 97 92 89
87 75 32 87
88 72 1 75
89 90 82 71
90 11 22 19
91 92 82 95
92 95 53 78
93 55 72 93
94 25 68 76
95 52 67 56
96 56 96 64
97 8 43 49
98 89 68 26
99 88 60 79
100 79 58 99
101 62 80 56
102 67 14 95
103 67 35 78
104 67 94 9
105 93 17 99
106 99 18 100
107 63 69 75
108 88 80 88
109 45 28 43
110 79 69 61
111 49 82 75
112 58 74 96
113 86 69 1
114 42 30 18
115 10 36 41
116 65 88 98
117 45 31 22
118 95 95 16
119 69 8 95
120 73 94 73
121 77 66 48
122 83 34 68
123 99 69 17
124 97 2 66
125 68 85 88
126 96 11 99
127 40 95 72
128 98 44 70
129 26 71 82
130 19 33 22
131 82 74 57
132 18 78 71
133 61 55 87
134 96 56 96
135 67 91 30
136 77 66 24
137 92 66 3
138 83 85 58
139 76 71 92
140 80 60 97
141 27 91 93
142 80 62 90
143 98 72 75
144 57 98 94
145 60 96 91
146 86 19 97
147 73 52 90
148 56 80 72
149 3 41 3
