100 5 1
40 40 40 10000
40 28 33 4930
39 37 36 7741
32 20 39 2680
40 34 25 4375
0 20 27 2
1 21 24 12
2 26 6 34
3 14 32 10
4 20 14 2
5 23 9 28
6 18 24 12
7 28 33 12
8 4 22 17
9 14 32 34
10 33 14 18
11 6 8 12
12 26 34 11
13 16 13 25
14 17 19 5
15 24 32 10
16 13 15 10
17 26 3 21
18 32 23 34
19 19 8 18
20 22 4 11
21 7 12 33
22 5 26 14
23 27 21 9
24 28 21 34
25 33 7 27
26 11 3 24
27 8 20 22
28 15 33 9
29 29 27 10
30 11 5 16
31 8 6 23
32 7 7 5
33 9 25 19
34 21 14 28
35 4 13 35
36 35 5 1
37 13 22 25
38 31 14 17
39 33 35 23
40 13 9 7
41 6 4 11
42 27 33 34
43 21 35 7
44 17 23 11
45 23 7 29
46 34 5 19
47 21 8 26
48 29 4 15
49 12 4 34
50 29 31 9
51 7 24 29
52 28 9 27
53 26 13 16
54 14 15 23
55 4 10 28
56 35 33 25
57 13 30 8
58 13 9 6
59 3 14 14
60 12 33 27
61 9 19 22
62 27 4 26
63 22 7 21
64 25 26 14
65 3 3 21
66 28 28 4
67 26 4 34
68 8 25 27
69 18 35 6
70 21 33 19
71 35 2 11
72 12 2 4
73 19 22 16
74 21 23 21
75 26 20 32
76 24 29 29
77 33 7 26
78 27 4 20
79 25 21 7
80 16 23 12
81 24 18 25
82 32 8 8
83 11 28 32
84 6 17 11
85 12 2 23
86 32 11 11
87 34 27 19
88 34 2 14
89 23 22 35
90 10 31 6
91 33 32 11
92 25 22 4
93 2 31 13
94 29 5 30
95 8 21 30
96 13 33 8
97 6 22 5
98 27 20 14
99 7 14 5
