100 5 1
10 10 10 10000
10 10 9 8800
9 10 9 7720
5 5 9 700
7 10 10 6400
0 1 10 10
1 6 8 8
2 7 10 8
3 5 3 1
4 7 9 1
5 1 5 2
6 10 8 3
7 9 9 1
8 2 1 10
9 2 4 5
10 6 6 9
11 10 4 6
12 9 8 2
13 3 5 3
14 1 5 8
15 10 8 6
16 10 9 6
17 10 6 8
18 1 7 9
19 6 3 6
20 3 3 5
21 2 9 2
22 7 3 4
23 1 1 1
24 2 7 6
25 9 10 4
26 2 7 1
27 2 5 5
28 2 1 7
29 3 9 10
30 2 3 7
31 6 5 6
32 9 10 6
33 7 8 3
34 8 2 1
35 7 8 7
36 6 4 1
37 4 9 8
38 2 6 8
39 4 2 7
40 2 6 10
41 6 1 9
42 10 3 9
43 8 6 3
44 2 7 4
45 3 4 10
46 5 1 5
47 5 1 7
48 4 9 7
49 3 5 6
50 4 2 6
51 6 1 1
52 2 8 8
53 9 3 9
54 5 10 2
55 9 9 8
56 1 5 9
57 8 7 4
58 4 9 8
59 10 5 10
60 4 8 4
61 3 4 3
62 9 8 10
63 10 7 8
64 1 7 6
65 8 2 2
66 10 2 5
67 10 8 9
68 10 2 8
69 9 5 5
70 2 1 9
71 6 10 4
72 6 8 5
73 2 2 3
74 1 10 9
75 9 9 9
76 1 6 8
77 9 3 9
78 7 1 7
79 6 4 9
80 7 1 8
81 10 7 4
82 2 7 5
83 3 2 4
84 1 10 7
85 8 10 1
86 9 4 9
87 4 1 5
88 10 2 6
89 2 4 9
90 6 1 3
91 2 4 5
92 1 3 6
93 7 3 10
94 8 10 1
95 5 9 7
96 3 2 10
97 10 10 7
98 5 5 2
99 6 2 2
